Notes,State,State Code,Sex,Sex Code,Five-Year Age Groups,Five-Year Age Groups Code,Year,Year Code,Month,Month Code,Deaths,Population,Crude Rate,source_file,year_start,year_end
"",Michigan,26,Male,M,25-29 years,25-29,2019,2019,"Nov., 2019",2019/11,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Jan., 2020",2020/01,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Feb., 2020",2020/02,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Mar., 2020",2020/03,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Apr., 2020",2020/04,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"May, 2020",2020/05,24,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Jun., 2020",2020/06,19,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Jul., 2020",2020/07,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Aug., 2020",2020/08,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Sep., 2020",2020/09,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Oct., 2020",2020/10,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Nov., 2020",2020/11,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,25-29 years,25-29,2020,2020,"Dec., 2020",2020/12,19,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Jan., 2017",2017/01,26,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Feb., 2017",2017/02,27,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Mar., 2017",2017/03,25,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Apr., 2017",2017/04,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"May, 2017",2017/05,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Jun., 2017",2017/06,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Jul., 2017",2017/07,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Aug., 2017",2017/08,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Sep., 2017",2017/09,22,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Oct., 2017",2017/10,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Nov., 2017",2017/11,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2017,2017,"Dec., 2017",2017/12,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Jan., 2018",2018/01,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Feb., 2018",2018/02,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Mar., 2018",2018/03,26,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Apr., 2018",2018/04,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"May, 2018",2018/05,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Jun., 2018",2018/06,28,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Jul., 2018",2018/07,24,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Aug., 2018",2018/08,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Sep., 2018",2018/09,27,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Oct., 2018",2018/10,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Nov., 2018",2018/11,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2018,2018,"Dec., 2018",2018/12,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Jan., 2019",2019/01,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Feb., 2019",2019/02,19,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Mar., 2019",2019/03,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Apr., 2019",2019/04,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"May, 2019",2019/05,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Jun., 2019",2019/06,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Jul., 2019",2019/07,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Aug., 2019",2019/08,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Sep., 2019",2019/09,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Oct., 2019",2019/10,25,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Nov., 2019",2019/11,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2019,2019,"Dec., 2019",2019/12,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Jan., 2020",2020/01,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Feb., 2020",2020/02,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Mar., 2020",2020/03,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Apr., 2020",2020/04,28,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"May, 2020",2020/05,29,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Jun., 2020",2020/06,27,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Jul., 2020",2020/07,24,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Aug., 2020",2020/08,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Sep., 2020",2020/09,22,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Oct., 2020",2020/10,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Nov., 2020",2020/11,19,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,30-34 years,30-34,2020,2020,"Dec., 2020",2020/12,22,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Jan., 2017",2017/01,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Feb., 2017",2017/02,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Mar., 2017",2017/03,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Apr., 2017",2017/04,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"May, 2017",2017/05,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Jun., 2017",2017/06,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Jul., 2017",2017/07,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Aug., 2017",2017/08,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Sep., 2017",2017/09,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Oct., 2017",2017/10,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Nov., 2017",2017/11,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2017,2017,"Dec., 2017",2017/12,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Jan., 2018",2018/01,25,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Feb., 2018",2018/02,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Mar., 2018",2018/03,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Apr., 2018",2018/04,26,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"May, 2018",2018/05,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Jun., 2018",2018/06,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Jul., 2018",2018/07,22,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Aug., 2018",2018/08,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Sep., 2018",2018/09,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Oct., 2018",2018/10,19,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Nov., 2018",2018/11,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2018,2018,"Dec., 2018",2018/12,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Jan., 2019",2019/01,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Feb., 2019",2019/02,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Mar., 2019",2019/03,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Apr., 2019",2019/04,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"May, 2019",2019/05,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Jun., 2019",2019/06,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Jul., 2019",2019/07,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Aug., 2019",2019/08,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Sep., 2019",2019/09,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Oct., 2019",2019/10,27,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Nov., 2019",2019/11,27,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2019,2019,"Dec., 2019",2019/12,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Jan., 2020",2020/01,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Feb., 2020",2020/02,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Mar., 2020",2020/03,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Apr., 2020",2020/04,19,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"May, 2020",2020/05,38,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Jun., 2020",2020/06,19,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Jul., 2020",2020/07,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Aug., 2020",2020/08,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Sep., 2020",2020/09,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Oct., 2020",2020/10,25,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Nov., 2020",2020/11,25,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,35-39 years,35-39,2020,2020,"Dec., 2020",2020/12,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Jan., 2017",2017/01,22,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Feb., 2017",2017/02,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Mar., 2017",2017/03,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Apr., 2017",2017/04,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"May, 2017",2017/05,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Jun., 2017",2017/06,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Jul., 2017",2017/07,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Aug., 2017",2017/08,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Sep., 2017",2017/09,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Oct., 2017",2017/10,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Nov., 2017",2017/11,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2017,2017,"Dec., 2017",2017/12,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"Jan., 2018",2018/01,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"Feb., 2018",2018/02,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"Mar., 2018",2018/03,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"Apr., 2018",2018/04,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"May, 2018",2018/05,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"Jun., 2018",2018/06,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"Aug., 2018",2018/08,32,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"Oct., 2018",2018/10,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"Nov., 2018",2018/11,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2018,2018,"Dec., 2018",2018/12,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2019,2019,"Jan., 2019",2019/01,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2019,2019,"Mar., 2019",2019/03,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2019,2019,"Apr., 2019",2019/04,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2019,2019,"May, 2019",2019/05,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2019,2019,"Jun., 2019",2019/06,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2019,2019,"Aug., 2019",2019/08,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2019,2019,"Oct., 2019",2019/10,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2019,2019,"Nov., 2019",2019/11,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2019,2019,"Dec., 2019",2019/12,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Feb., 2020",2020/02,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Mar., 2020",2020/03,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Apr., 2020",2020/04,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"May, 2020",2020/05,22,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Jun., 2020",2020/06,27,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Jul., 2020",2020/07,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Aug., 2020",2020/08,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Sep., 2020",2020/09,24,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Oct., 2020",2020/10,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Nov., 2020",2020/11,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,40-44 years,40-44,2020,2020,"Dec., 2020",2020/12,19,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,45-49 years,45-49,2017,2017,"Jan., 2017",2017/01,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
"",Michigan,26,Male,M,45-49 years,45-49,2017,2017,"Feb., 2017",2017/02,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-2017-2020.xls,2017,2020
