"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","25-34 years","25-34",90,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","35-44 years","35-44",111,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","45-54 years","45-54",110,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","55-64 years","55-64",77,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","65-74 years","65-74",24,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","15-24 years","15-24",26,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","25-34 years","25-34",100,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","35-44 years","35-44",98,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","45-54 years","45-54",106,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","55-64 years","55-64",96,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","65-74 years","65-74",27,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","75-84 years","75-84",12,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","15-24 years","15-24",34,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","25-34 years","25-34",104,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","35-44 years","35-44",107,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","45-54 years","45-54",119,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","55-64 years","55-64",108,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","65-74 years","65-74",32,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","15-24 years","15-24",27,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","25-34 years","25-34",107,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","35-44 years","35-44",102,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","45-54 years","45-54",113,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","55-64 years","55-64",88,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","65-74 years","65-74",27,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","15-24 years","15-24",26,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","25-34 years","25-34",79,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","35-44 years","35-44",84,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","45-54 years","45-54",98,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","55-64 years","55-64",73,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","65-74 years","65-74",26,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","15-24 years","15-24",40,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","25-34 years","25-34",79,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","35-44 years","35-44",88,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","45-54 years","45-54",114,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","55-64 years","55-64",97,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","65-74 years","65-74",28,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","15-24 years","15-24",44,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","25-34 years","25-34",68,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","35-44 years","35-44",94,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","45-54 years","45-54",100,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","55-64 years","55-64",81,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","65-74 years","65-74",28,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","15-24 years","15-24",37,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","25-34 years","25-34",92,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","35-44 years","35-44",86,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","45-54 years","45-54",83,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","55-64 years","55-64",76,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","65-74 years","65-74",23,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","15-24 years","15-24",35,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","25-34 years","25-34",92,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","35-44 years","35-44",101,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","45-54 years","45-54",110,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","55-64 years","55-64",101,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","65-74 years","65-74",33,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","15-24 years","15-24",27,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","25-34 years","25-34",91,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","35-44 years","35-44",79,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","45-54 years","45-54",78,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","55-64 years","55-64",88,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","65-74 years","65-74",39,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","15-24 years","15-24",41,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","25-34 years","25-34",97,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","35-44 years","35-44",97,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","45-54 years","45-54",96,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","55-64 years","55-64",93,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","65-74 years","65-74",42,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","15-24 years","15-24",38,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","25-34 years","25-34",94,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","35-44 years","35-44",101,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","45-54 years","45-54",96,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","55-64 years","55-64",70,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","65-74 years","65-74",32,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","15-24 years","15-24",45,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","25-34 years","25-34",91,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","35-44 years","35-44",119,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","45-54 years","45-54",80,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","55-64 years","55-64",95,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","65-74 years","65-74",27,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","75-84 years","75-84",14,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","15-24 years","15-24",58,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","25-34 years","25-34",100,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","35-44 years","35-44",91,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","45-54 years","45-54",89,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","55-64 years","55-64",96,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","65-74 years","65-74",39,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","15-24 years","15-24",44,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","25-34 years","25-34",96,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","35-44 years","35-44",115,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","45-54 years","45-54",149,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","55-64 years","55-64",123,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","65-74 years","65-74",35,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","15-24 years","15-24",39,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","25-34 years","25-34",110,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","35-44 years","35-44",122,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","45-54 years","45-54",118,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","55-64 years","55-64",96,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","65-74 years","65-74",32,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","15-24 years","15-24",46,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","25-34 years","25-34",82,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","35-44 years","35-44",80,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","45-54 years","45-54",66,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","55-64 years","55-64",71,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","65-74 years","65-74",33,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","15-24 years","15-24",38,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","25-34 years","25-34",81,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","35-44 years","35-44",92,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","45-54 years","45-54",89,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","55-64 years","55-64",76,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","65-74 years","65-74",32,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Nov., 2018","2018/11","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Nov., 2018","2018/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Nov., 2018","2018/11","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Nov., 2018","2018/11","15-24 years","15-24",34,Not Applicable,Not Applicable
