Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Census Region 2: Midwest,CENS-R2,2004,2004,"Oct., 2004",2004/10,35-44 years,35-44,151,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Oct., 2004",2004/10,45-54 years,45-54,149,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Oct., 2004",2004/10,55-64 years,55-64,38,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Oct., 2004",2004/10,65-74 years,65-74,20,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Oct., 2004",2004/10,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Oct., 2004",2004/10,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Oct., 2004",2004/10,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,15-24 years,15-24,43,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,25-34 years,25-34,82,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,35-44 years,35-44,139,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,45-54 years,45-54,140,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,55-64 years,55-64,48,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,65-74 years,65-74,15,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,75-84 years,75-84,10,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Nov., 2004",2004/11,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,15-24 years,15-24,46,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,25-34 years,25-34,72,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,35-44 years,35-44,166,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,45-54 years,45-54,163,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,55-64 years,55-64,38,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,65-74 years,65-74,13,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,75-84 years,75-84,13,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2004,2004,"Dec., 2004",2004/12,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,15-24 years,15-24,50,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,25-34 years,25-34,91,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,35-44 years,35-44,180,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,45-54 years,45-54,158,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,55-64 years,55-64,43,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,75-84 years,75-84,12,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jan., 2005",2005/01,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,15-24 years,15-24,50,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,25-34 years,25-34,77,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,35-44 years,35-44,143,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,45-54 years,45-54,167,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,55-64 years,55-64,45,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,65-74 years,65-74,10,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,75-84 years,75-84,10,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Feb., 2005",2005/02,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,15-24 years,15-24,55,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,25-34 years,25-34,101,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,35-44 years,35-44,171,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,45-54 years,45-54,162,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,55-64 years,55-64,33,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Mar., 2005",2005/03,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,15-24 years,15-24,42,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,25-34 years,25-34,98,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,35-44 years,35-44,128,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,45-54 years,45-54,174,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,55-64 years,55-64,51,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,65-74 years,65-74,11,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,75-84 years,75-84,11,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Apr., 2005",2005/04,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,15-24 years,15-24,58,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,25-34 years,25-34,110,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,35-44 years,35-44,154,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,45-54 years,45-54,180,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,55-64 years,55-64,49,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,65-74 years,65-74,12,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"May, 2005",2005/05,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,15-24 years,15-24,61,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,25-34 years,25-34,92,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,35-44 years,35-44,143,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,45-54 years,45-54,166,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,55-64 years,55-64,33,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jun., 2005",2005/06,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,15-24 years,15-24,55,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,25-34 years,25-34,98,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,35-44 years,35-44,147,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,45-54 years,45-54,167,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,55-64 years,55-64,35,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,65-74 years,65-74,21,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Jul., 2005",2005/07,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,15-24 years,15-24,48,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,25-34 years,25-34,111,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,35-44 years,35-44,135,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,45-54 years,45-54,153,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,55-64 years,55-64,44,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,65-74 years,65-74,14,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,75-84 years,75-84,10,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Aug., 2005",2005/08,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,15-24 years,15-24,51,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,25-34 years,25-34,92,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,35-44 years,35-44,157,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,45-54 years,45-54,174,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,55-64 years,55-64,44,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,65-74 years,65-74,13,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Sep., 2005",2005/09,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,15-24 years,15-24,56,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,25-34 years,25-34,103,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,35-44 years,35-44,171,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,45-54 years,45-54,163,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,55-64 years,55-64,42,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,65-74 years,65-74,12,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Oct., 2005",2005/10,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,15-24 years,15-24,63,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,25-34 years,25-34,106,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,35-44 years,35-44,153,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,45-54 years,45-54,193,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,55-64 years,55-64,40,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,75-84 years,75-84,20,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Nov., 2005",2005/11,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,15-24 years,15-24,67,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,25-34 years,25-34,113,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,35-44 years,35-44,178,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,45-54 years,45-54,187,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,55-64 years,55-64,62,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,65-74 years,65-74,13,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2005,2005,"Dec., 2005",2005/12,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Jan., 2006",2006/01,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Jan., 2006",2006/01,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Jan., 2006",2006/01,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
