Census Region Code,Month Code,Sex Code,Age Group Code,Deaths,Year,Census Region,Age Groups
CENS-R4,2018/09,F,75-79,Suppressed,2018,Census Region 4: West,75-79 years
CENS-R4,2018/10,F,75-79,Suppressed,2018,Census Region 4: West,75-79 years
CENS-R4,2018/11,F,75-79,Suppressed,2018,Census Region 4: West,75-79 years
CENS-R4,2018/12,F,75-79,Suppressed,2018,Census Region 4: West,75-79 years
CENS-R4,2019/01,F,75-79,Suppressed,2019,Census Region 4: West,75-79 years
CENS-R4,2019/02,F,75-79,7,2019,Census Region 4: West,75-79 years
CENS-R4,2019/03,F,75-79,Suppressed,2019,Census Region 4: West,75-79 years
CENS-R4,2019/04,F,75-79,13,2019,Census Region 4: West,75-79 years
CENS-R4,2019/05,F,75-79,Suppressed,2019,Census Region 4: West,75-79 years
CENS-R4,2019/06,F,75-79,Suppressed,2019,Census Region 4: West,75-79 years
CENS-R4,2019/07,F,75-79,Suppressed,2019,Census Region 4: West,75-79 years
CENS-R4,2019/08,F,75-79,Suppressed,2019,Census Region 4: West,75-79 years
CENS-R4,2019/09,F,75-79,Suppressed,2019,Census Region 4: West,75-79 years
CENS-R4,2019/10,F,75-79,Suppressed,2019,Census Region 4: West,75-79 years
CENS-R4,2019/11,F,75-79,Suppressed,2019,Census Region 4: West,75-79 years
CENS-R4,2019/12,F,75-79,8,2019,Census Region 4: West,75-79 years
CENS-R4,2020/01,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/02,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/03,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/04,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/05,F,75-79,5,2020,Census Region 4: West,75-79 years
CENS-R4,2020/06,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/07,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/08,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/09,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/10,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/11,F,75-79,Suppressed,2020,Census Region 4: West,75-79 years
CENS-R4,2020/12,F,75-79,3,2020,Census Region 4: West,75-79 years
CENS-R4,2011/01,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/02,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/03,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/04,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/05,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/06,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/07,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/08,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/09,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/10,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/11,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2011/12,F,80-84,Suppressed,2011,Census Region 4: West,80-84 years
CENS-R4,2012/01,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/02,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/03,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/04,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/05,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/06,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/07,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/08,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/09,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/10,F,80-84,3,2012,Census Region 4: West,80-84 years
CENS-R4,2012/11,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2012/12,F,80-84,Suppressed,2012,Census Region 4: West,80-84 years
CENS-R4,2013/01,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/03,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/04,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/05,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/06,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/07,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/08,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/09,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/10,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/11,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2013/12,F,80-84,Suppressed,2013,Census Region 4: West,80-84 years
CENS-R4,2014/02,F,80-84,Suppressed,2014,Census Region 4: West,80-84 years
CENS-R4,2014/03,F,80-84,Suppressed,2014,Census Region 4: West,80-84 years
CENS-R4,2014/04,F,80-84,Suppressed,2014,Census Region 4: West,80-84 years
CENS-R4,2014/06,F,80-84,1,2014,Census Region 4: West,80-84 years
CENS-R4,2014/07,F,80-84,Suppressed,2014,Census Region 4: West,80-84 years
CENS-R4,2014/08,F,80-84,Suppressed,2014,Census Region 4: West,80-84 years
CENS-R4,2014/09,F,80-84,Suppressed,2014,Census Region 4: West,80-84 years
CENS-R4,2014/10,F,80-84,Suppressed,2014,Census Region 4: West,80-84 years
CENS-R4,2014/12,F,80-84,Suppressed,2014,Census Region 4: West,80-84 years
CENS-R4,2015/01,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/02,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/03,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/04,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/05,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/06,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/07,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/08,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/09,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/10,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/11,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2015/12,F,80-84,Suppressed,2015,Census Region 4: West,80-84 years
CENS-R4,2016/01,F,80-84,Suppressed,2016,Census Region 4: West,80-84 years
CENS-R4,2016/02,F,80-84,2,2016,Census Region 4: West,80-84 years
CENS-R4,2016/03,F,80-84,Suppressed,2016,Census Region 4: West,80-84 years
CENS-R4,2016/04,F,80-84,Suppressed,2016,Census Region 4: West,80-84 years
CENS-R4,2016/05,F,80-84,Suppressed,2016,Census Region 4: West,80-84 years
CENS-R4,2016/06,F,80-84,Suppressed,2016,Census Region 4: West,80-84 years
CENS-R4,2016/07,F,80-84,Suppressed,2016,Census Region 4: West,80-84 years
CENS-R4,2016/10,F,80-84,Suppressed,2016,Census Region 4: West,80-84 years
CENS-R4,2016/11,F,80-84,Suppressed,2016,Census Region 4: West,80-84 years
CENS-R4,2016/12,F,80-84,Suppressed,2016,Census Region 4: West,80-84 years
CENS-R4,2017/01,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2017/02,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2017/03,F,80-84,4,2017,Census Region 4: West,80-84 years
CENS-R4,2017/04,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2017/05,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2017/06,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2017/07,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2017/08,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2017/09,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2017/10,F,80-84,5,2017,Census Region 4: West,80-84 years
CENS-R4,2017/11,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2017/12,F,80-84,Suppressed,2017,Census Region 4: West,80-84 years
CENS-R4,2018/01,F,80-84,3,2018,Census Region 4: West,80-84 years
CENS-R4,2018/03,F,80-84,Suppressed,2018,Census Region 4: West,80-84 years
CENS-R4,2018/04,F,80-84,Suppressed,2018,Census Region 4: West,80-84 years
CENS-R4,2018/05,F,80-84,4,2018,Census Region 4: West,80-84 years
CENS-R4,2018/06,F,80-84,Suppressed,2018,Census Region 4: West,80-84 years
CENS-R4,2018/07,F,80-84,Suppressed,2018,Census Region 4: West,80-84 years
CENS-R4,2018/08,F,80-84,Suppressed,2018,Census Region 4: West,80-84 years
CENS-R4,2018/09,F,80-84,Suppressed,2018,Census Region 4: West,80-84 years
CENS-R4,2018/10,F,80-84,Suppressed,2018,Census Region 4: West,80-84 years
CENS-R4,2018/11,F,80-84,Suppressed,2018,Census Region 4: West,80-84 years
CENS-R4,2018/12,F,80-84,Suppressed,2018,Census Region 4: West,80-84 years
CENS-R4,2019/01,F,80-84,Suppressed,2019,Census Region 4: West,80-84 years
CENS-R4,2019/03,F,80-84,Suppressed,2019,Census Region 4: West,80-84 years
CENS-R4,2019/04,F,80-84,2,2019,Census Region 4: West,80-84 years
CENS-R4,2019/05,F,80-84,1,2019,Census Region 4: West,80-84 years
CENS-R4,2019/06,F,80-84,Suppressed,2019,Census Region 4: West,80-84 years
CENS-R4,2019/07,F,80-84,Suppressed,2019,Census Region 4: West,80-84 years
CENS-R4,2019/08,F,80-84,Suppressed,2019,Census Region 4: West,80-84 years
CENS-R4,2019/09,F,80-84,Suppressed,2019,Census Region 4: West,80-84 years
CENS-R4,2019/10,F,80-84,Suppressed,2019,Census Region 4: West,80-84 years
CENS-R4,2019/11,F,80-84,Suppressed,2019,Census Region 4: West,80-84 years
CENS-R4,2019/12,F,80-84,1,2019,Census Region 4: West,80-84 years
CENS-R4,2020/01,F,80-84,Suppressed,2020,Census Region 4: West,80-84 years
CENS-R4,2020/02,F,80-84,Suppressed,2020,Census Region 4: West,80-84 years
CENS-R4,2020/03,F,80-84,Suppressed,2020,Census Region 4: West,80-84 years
CENS-R4,2020/05,F,80-84,4,2020,Census Region 4: West,80-84 years
CENS-R4,2020/06,F,80-84,Suppressed,2020,Census Region 4: West,80-84 years
CENS-R4,2020/07,F,80-84,Suppressed,2020,Census Region 4: West,80-84 years
CENS-R4,2020/08,F,80-84,Suppressed,2020,Census Region 4: West,80-84 years
CENS-R4,2020/09,F,80-84,Suppressed,2020,Census Region 4: West,80-84 years
CENS-R4,2020/10,F,80-84,Suppressed,2020,Census Region 4: West,80-84 years
CENS-R4,2020/11,F,80-84,Suppressed,2020,Census Region 4: West,80-84 years
CENS-R4,2020/12,F,80-84,4,2020,Census Region 4: West,80-84 years
CENS-R4,2011/01,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/02,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/03,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/04,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/05,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/06,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/07,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/08,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/09,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/10,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/11,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2011/12,F,85-89,Suppressed,2011,Census Region 4: West,85-89 years
CENS-R4,2012/01,F,85-89,Suppressed,2012,Census Region 4: West,85-89 years
CENS-R4,2012/02,F,85-89,Suppressed,2012,Census Region 4: West,85-89 years
CENS-R4,2012/03,F,85-89,Suppressed,2012,Census Region 4: West,85-89 years
CENS-R4,2012/05,F,85-89,Suppressed,2012,Census Region 4: West,85-89 years
CENS-R4,2012/06,F,85-89,Suppressed,2012,Census Region 4: West,85-89 years
CENS-R4,2012/10,F,85-89,Suppressed,2012,Census Region 4: West,85-89 years
CENS-R4,2012/11,F,85-89,Suppressed,2012,Census Region 4: West,85-89 years
CENS-R4,2012/12,F,85-89,Suppressed,2012,Census Region 4: West,85-89 years
CENS-R4,2013/01,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/02,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/04,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/05,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/06,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/07,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/08,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/09,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/10,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/11,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2013/12,F,85-89,Suppressed,2013,Census Region 4: West,85-89 years
CENS-R4,2014/01,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/02,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/03,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/04,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/05,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/06,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/07,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/08,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/09,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/10,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/11,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2014/12,F,85-89,Suppressed,2014,Census Region 4: West,85-89 years
CENS-R4,2015/01,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/02,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/03,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/04,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/05,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/06,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/07,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/08,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/09,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/10,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/11,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2015/12,F,85-89,Suppressed,2015,Census Region 4: West,85-89 years
CENS-R4,2016/01,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2016/02,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2016/03,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2016/04,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2016/05,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2016/06,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2016/08,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2016/09,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2016/10,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2016/11,F,85-89,Suppressed,2016,Census Region 4: West,85-89 years
CENS-R4,2017/01,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2017/02,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2017/03,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2017/04,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2017/05,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2017/06,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2017/07,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2017/08,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2017/10,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2017/12,F,85-89,Suppressed,2017,Census Region 4: West,85-89 years
CENS-R4,2018/01,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/02,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/03,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/04,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/05,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/06,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/07,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/08,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/09,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/10,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/11,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2018/12,F,85-89,Suppressed,2018,Census Region 4: West,85-89 years
CENS-R4,2019/01,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/02,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/03,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/04,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/05,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/06,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/07,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/08,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/09,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/10,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2019/11,F,85-89,Suppressed,2019,Census Region 4: West,85-89 years
CENS-R4,2020/01,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/02,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/03,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/04,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/05,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/06,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/07,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/08,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/09,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/10,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/11,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2020/12,F,85-89,Suppressed,2020,Census Region 4: West,85-89 years
CENS-R4,2011/02,F,90-94,Suppressed,2011,Census Region 4: West,90-94 years
CENS-R4,2011/03,F,90-94,Suppressed,2011,Census Region 4: West,90-94 years
CENS-R4,2011/04,F,90-94,Suppressed,2011,Census Region 4: West,90-94 years
CENS-R4,2011/07,F,90-94,Suppressed,2011,Census Region 4: West,90-94 years
CENS-R4,2011/08,F,90-94,Suppressed,2011,Census Region 4: West,90-94 years
CENS-R4,2011/09,F,90-94,Suppressed,2011,Census Region 4: West,90-94 years
CENS-R4,2011/10,F,90-94,Suppressed,2011,Census Region 4: West,90-94 years
CENS-R4,2011/11,F,90-94,Suppressed,2011,Census Region 4: West,90-94 years
CENS-R4,2011/12,F,90-94,Suppressed,2011,Census Region 4: West,90-94 years
CENS-R4,2012/01,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/03,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/04,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/05,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/06,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/07,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/08,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/09,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/10,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/11,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2012/12,F,90-94,Suppressed,2012,Census Region 4: West,90-94 years
CENS-R4,2013/01,F,90-94,1,2013,Census Region 4: West,90-94 years
CENS-R4,2013/02,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2013/03,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2013/04,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2013/05,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2013/06,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2013/07,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2013/08,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2013/10,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2013/11,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2013/12,F,90-94,Suppressed,2013,Census Region 4: West,90-94 years
CENS-R4,2014/01,F,90-94,Suppressed,2014,Census Region 4: West,90-94 years
CENS-R4,2014/02,F,90-94,Suppressed,2014,Census Region 4: West,90-94 years
CENS-R4,2014/04,F,90-94,Suppressed,2014,Census Region 4: West,90-94 years
CENS-R4,2014/05,F,90-94,Suppressed,2014,Census Region 4: West,90-94 years
CENS-R4,2014/06,F,90-94,Suppressed,2014,Census Region 4: West,90-94 years
CENS-R4,2014/07,F,90-94,Suppressed,2014,Census Region 4: West,90-94 years
CENS-R4,2014/08,F,90-94,Suppressed,2014,Census Region 4: West,90-94 years
CENS-R4,2014/11,F,90-94,Suppressed,2014,Census Region 4: West,90-94 years
CENS-R4,2014/12,F,90-94,Suppressed,2014,Census Region 4: West,90-94 years
CENS-R4,2015/01,F,90-94,Suppressed,2015,Census Region 4: West,90-94 years
CENS-R4,2015/02,F,90-94,Suppressed,2015,Census Region 4: West,90-94 years
CENS-R4,2015/04,F,90-94,Suppressed,2015,Census Region 4: West,90-94 years
CENS-R4,2015/05,F,90-94,Suppressed,2015,Census Region 4: West,90-94 years
CENS-R4,2015/06,F,90-94,Suppressed,2015,Census Region 4: West,90-94 years
CENS-R4,2015/07,F,90-94,Suppressed,2015,Census Region 4: West,90-94 years
CENS-R4,2015/08,F,90-94,Suppressed,2015,Census Region 4: West,90-94 years
CENS-R4,2015/09,F,90-94,Suppressed,2015,Census Region 4: West,90-94 years
CENS-R4,2015/10,F,90-94,Suppressed,2015,Census Region 4: West,90-94 years
CENS-R4,2016/01,F,90-94,Suppressed,2016,Census Region 4: West,90-94 years
CENS-R4,2016/06,F,90-94,Suppressed,2016,Census Region 4: West,90-94 years
CENS-R4,2016/08,F,90-94,Suppressed,2016,Census Region 4: West,90-94 years
CENS-R4,2016/09,F,90-94,Suppressed,2016,Census Region 4: West,90-94 years
CENS-R4,2016/10,F,90-94,Suppressed,2016,Census Region 4: West,90-94 years
CENS-R4,2016/11,F,90-94,Suppressed,2016,Census Region 4: West,90-94 years
CENS-R4,2017/01,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/02,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/03,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/04,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/05,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/06,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/07,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/08,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/09,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/10,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2017/12,F,90-94,Suppressed,2017,Census Region 4: West,90-94 years
CENS-R4,2018/01,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/03,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/04,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/05,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/06,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/07,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/08,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/09,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/10,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/11,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2018/12,F,90-94,Suppressed,2018,Census Region 4: West,90-94 years
CENS-R4,2019/01,F,90-94,Suppressed,2019,Census Region 4: West,90-94 years
CENS-R4,2019/02,F,90-94,Suppressed,2019,Census Region 4: West,90-94 years
CENS-R4,2019/03,F,90-94,Suppressed,2019,Census Region 4: West,90-94 years
CENS-R4,2019/04,F,90-94,Suppressed,2019,Census Region 4: West,90-94 years
CENS-R4,2019/05,F,90-94,Suppressed,2019,Census Region 4: West,90-94 years
CENS-R4,2019/06,F,90-94,Suppressed,2019,Census Region 4: West,90-94 years
CENS-R4,2019/08,F,90-94,Suppressed,2019,Census Region 4: West,90-94 years
CENS-R4,2019/09,F,90-94,Suppressed,2019,Census Region 4: West,90-94 years
