Census Region Code,Month Code,Sex Code,Age Group Code,Deaths,Year,Census Region,Age Groups
CENS-R4,2014/05,M,45-54,150,2014,Census Region 4: West,45-54 years
CENS-R4,2014/06,M,45-54,154,2014,Census Region 4: West,45-54 years
CENS-R4,2014/07,M,45-54,187,2014,Census Region 4: West,45-54 years
CENS-R4,2014/08,M,45-54,171,2014,Census Region 4: West,45-54 years
CENS-R4,2014/09,M,45-54,130,2014,Census Region 4: West,45-54 years
CENS-R4,2014/10,M,45-54,143,2014,Census Region 4: West,45-54 years
CENS-R4,2014/11,M,45-54,143,2014,Census Region 4: West,45-54 years
CENS-R4,2014/12,M,45-54,143,2014,Census Region 4: West,45-54 years
CENS-R4,2015/01,M,45-54,132,2015,Census Region 4: West,45-54 years
CENS-R4,2015/02,M,45-54,127,2015,Census Region 4: West,45-54 years
CENS-R4,2015/03,M,45-54,152,2015,Census Region 4: West,45-54 years
CENS-R4,2015/04,M,45-54,161,2015,Census Region 4: West,45-54 years
CENS-R4,2015/05,M,45-54,146,2015,Census Region 4: West,45-54 years
CENS-R4,2015/06,M,45-54,163,2015,Census Region 4: West,45-54 years
CENS-R4,2015/07,M,45-54,166,2015,Census Region 4: West,45-54 years
CENS-R4,2015/08,M,45-54,176,2015,Census Region 4: West,45-54 years
CENS-R4,2015/09,M,45-54,167,2015,Census Region 4: West,45-54 years
CENS-R4,2015/10,M,45-54,145,2015,Census Region 4: West,45-54 years
CENS-R4,2015/11,M,45-54,124,2015,Census Region 4: West,45-54 years
CENS-R4,2015/12,M,45-54,142,2015,Census Region 4: West,45-54 years
CENS-R4,2016/01,M,45-54,149,2016,Census Region 4: West,45-54 years
CENS-R4,2016/02,M,45-54,139,2016,Census Region 4: West,45-54 years
CENS-R4,2016/03,M,45-54,162,2016,Census Region 4: West,45-54 years
CENS-R4,2016/04,M,45-54,150,2016,Census Region 4: West,45-54 years
CENS-R4,2016/05,M,45-54,142,2016,Census Region 4: West,45-54 years
CENS-R4,2016/06,M,45-54,161,2016,Census Region 4: West,45-54 years
CENS-R4,2016/07,M,45-54,170,2016,Census Region 4: West,45-54 years
CENS-R4,2016/08,M,45-54,168,2016,Census Region 4: West,45-54 years
CENS-R4,2016/09,M,45-54,117,2016,Census Region 4: West,45-54 years
CENS-R4,2016/10,M,45-54,123,2016,Census Region 4: West,45-54 years
CENS-R4,2016/11,M,45-54,131,2016,Census Region 4: West,45-54 years
CENS-R4,2016/12,M,45-54,152,2016,Census Region 4: West,45-54 years
CENS-R4,2017/01,M,45-54,149,2017,Census Region 4: West,45-54 years
CENS-R4,2017/02,M,45-54,132,2017,Census Region 4: West,45-54 years
CENS-R4,2017/03,M,45-54,154,2017,Census Region 4: West,45-54 years
CENS-R4,2017/04,M,45-54,142,2017,Census Region 4: West,45-54 years
CENS-R4,2017/05,M,45-54,174,2017,Census Region 4: West,45-54 years
CENS-R4,2017/06,M,45-54,167,2017,Census Region 4: West,45-54 years
CENS-R4,2017/07,M,45-54,183,2017,Census Region 4: West,45-54 years
CENS-R4,2017/08,M,45-54,180,2017,Census Region 4: West,45-54 years
CENS-R4,2017/09,M,45-54,172,2017,Census Region 4: West,45-54 years
CENS-R4,2017/10,M,45-54,156,2017,Census Region 4: West,45-54 years
CENS-R4,2017/11,M,45-54,150,2017,Census Region 4: West,45-54 years
CENS-R4,2017/12,M,45-54,140,2017,Census Region 4: West,45-54 years
CENS-R4,2018/01,M,45-54,177,2018,Census Region 4: West,45-54 years
CENS-R4,2018/02,M,45-54,155,2018,Census Region 4: West,45-54 years
CENS-R4,2018/03,M,45-54,157,2018,Census Region 4: West,45-54 years
CENS-R4,2018/04,M,45-54,163,2018,Census Region 4: West,45-54 years
CENS-R4,2018/05,M,45-54,154,2018,Census Region 4: West,45-54 years
CENS-R4,2018/06,M,45-54,161,2018,Census Region 4: West,45-54 years
CENS-R4,2018/07,M,45-54,234,2018,Census Region 4: West,45-54 years
CENS-R4,2018/08,M,45-54,191,2018,Census Region 4: West,45-54 years
CENS-R4,2018/09,M,45-54,145,2018,Census Region 4: West,45-54 years
CENS-R4,2018/10,M,45-54,155,2018,Census Region 4: West,45-54 years
CENS-R4,2018/11,M,45-54,151,2018,Census Region 4: West,45-54 years
CENS-R4,2018/12,M,45-54,153,2018,Census Region 4: West,45-54 years
CENS-R4,2019/01,M,45-54,187,2019,Census Region 4: West,45-54 years
CENS-R4,2019/02,M,45-54,148,2019,Census Region 4: West,45-54 years
CENS-R4,2019/03,M,45-54,156,2019,Census Region 4: West,45-54 years
CENS-R4,2019/04,M,45-54,162,2019,Census Region 4: West,45-54 years
CENS-R4,2019/05,M,45-54,149,2019,Census Region 4: West,45-54 years
CENS-R4,2019/06,M,45-54,167,2019,Census Region 4: West,45-54 years
CENS-R4,2019/07,M,45-54,183,2019,Census Region 4: West,45-54 years
CENS-R4,2019/08,M,45-54,194,2019,Census Region 4: West,45-54 years
CENS-R4,2019/09,M,45-54,183,2019,Census Region 4: West,45-54 years
CENS-R4,2019/10,M,45-54,193,2019,Census Region 4: West,45-54 years
CENS-R4,2019/11,M,45-54,166,2019,Census Region 4: West,45-54 years
CENS-R4,2019/12,M,45-54,189,2019,Census Region 4: West,45-54 years
CENS-R4,2020/01,M,45-54,200,2020,Census Region 4: West,45-54 years
CENS-R4,2020/02,M,45-54,187,2020,Census Region 4: West,45-54 years
CENS-R4,2020/03,M,45-54,208,2020,Census Region 4: West,45-54 years
CENS-R4,2020/04,M,45-54,222,2020,Census Region 4: West,45-54 years
CENS-R4,2020/05,M,45-54,246,2020,Census Region 4: West,45-54 years
CENS-R4,2020/06,M,45-54,255,2020,Census Region 4: West,45-54 years
CENS-R4,2020/07,M,45-54,281,2020,Census Region 4: West,45-54 years
CENS-R4,2020/08,M,45-54,289,2020,Census Region 4: West,45-54 years
CENS-R4,2020/09,M,45-54,213,2020,Census Region 4: West,45-54 years
CENS-R4,2020/10,M,45-54,209,2020,Census Region 4: West,45-54 years
CENS-R4,2020/11,M,45-54,219,2020,Census Region 4: West,45-54 years
CENS-R4,2020/12,M,45-54,237,2020,Census Region 4: West,45-54 years
CENS-R4,2011/01,M,55-64,112,2011,Census Region 4: West,55-64 years
CENS-R4,2011/02,M,55-64,83,2011,Census Region 4: West,55-64 years
CENS-R4,2011/03,M,55-64,110,2011,Census Region 4: West,55-64 years
CENS-R4,2011/04,M,55-64,94,2011,Census Region 4: West,55-64 years
CENS-R4,2011/05,M,55-64,88,2011,Census Region 4: West,55-64 years
CENS-R4,2011/06,M,55-64,94,2011,Census Region 4: West,55-64 years
CENS-R4,2011/07,M,55-64,133,2011,Census Region 4: West,55-64 years
CENS-R4,2011/08,M,55-64,104,2011,Census Region 4: West,55-64 years
CENS-R4,2011/09,M,55-64,102,2011,Census Region 4: West,55-64 years
CENS-R4,2011/10,M,55-64,92,2011,Census Region 4: West,55-64 years
CENS-R4,2011/11,M,55-64,103,2011,Census Region 4: West,55-64 years
CENS-R4,2011/12,M,55-64,104,2011,Census Region 4: West,55-64 years
CENS-R4,2012/01,M,55-64,115,2012,Census Region 4: West,55-64 years
CENS-R4,2012/02,M,55-64,120,2012,Census Region 4: West,55-64 years
CENS-R4,2012/03,M,55-64,125,2012,Census Region 4: West,55-64 years
CENS-R4,2012/04,M,55-64,91,2012,Census Region 4: West,55-64 years
CENS-R4,2012/05,M,55-64,111,2012,Census Region 4: West,55-64 years
CENS-R4,2012/06,M,55-64,114,2012,Census Region 4: West,55-64 years
CENS-R4,2012/07,M,55-64,105,2012,Census Region 4: West,55-64 years
CENS-R4,2012/08,M,55-64,98,2012,Census Region 4: West,55-64 years
CENS-R4,2012/09,M,55-64,94,2012,Census Region 4: West,55-64 years
CENS-R4,2012/10,M,55-64,107,2012,Census Region 4: West,55-64 years
CENS-R4,2012/11,M,55-64,104,2012,Census Region 4: West,55-64 years
CENS-R4,2012/12,M,55-64,114,2012,Census Region 4: West,55-64 years
CENS-R4,2013/01,M,55-64,139,2013,Census Region 4: West,55-64 years
CENS-R4,2013/02,M,55-64,109,2013,Census Region 4: West,55-64 years
CENS-R4,2013/03,M,55-64,100,2013,Census Region 4: West,55-64 years
CENS-R4,2013/04,M,55-64,126,2013,Census Region 4: West,55-64 years
CENS-R4,2013/05,M,55-64,125,2013,Census Region 4: West,55-64 years
CENS-R4,2013/06,M,55-64,122,2013,Census Region 4: West,55-64 years
CENS-R4,2013/07,M,55-64,140,2013,Census Region 4: West,55-64 years
CENS-R4,2013/08,M,55-64,119,2013,Census Region 4: West,55-64 years
CENS-R4,2013/09,M,55-64,105,2013,Census Region 4: West,55-64 years
CENS-R4,2013/10,M,55-64,121,2013,Census Region 4: West,55-64 years
CENS-R4,2013/11,M,55-64,102,2013,Census Region 4: West,55-64 years
CENS-R4,2013/12,M,55-64,138,2013,Census Region 4: West,55-64 years
CENS-R4,2014/01,M,55-64,150,2014,Census Region 4: West,55-64 years
CENS-R4,2014/02,M,55-64,122,2014,Census Region 4: West,55-64 years
CENS-R4,2014/03,M,55-64,106,2014,Census Region 4: West,55-64 years
CENS-R4,2014/04,M,55-64,143,2014,Census Region 4: West,55-64 years
CENS-R4,2014/05,M,55-64,135,2014,Census Region 4: West,55-64 years
CENS-R4,2014/06,M,55-64,137,2014,Census Region 4: West,55-64 years
CENS-R4,2014/07,M,55-64,148,2014,Census Region 4: West,55-64 years
CENS-R4,2014/08,M,55-64,127,2014,Census Region 4: West,55-64 years
CENS-R4,2014/09,M,55-64,115,2014,Census Region 4: West,55-64 years
CENS-R4,2014/10,M,55-64,122,2014,Census Region 4: West,55-64 years
CENS-R4,2014/11,M,55-64,127,2014,Census Region 4: West,55-64 years
CENS-R4,2014/12,M,55-64,113,2014,Census Region 4: West,55-64 years
CENS-R4,2015/01,M,55-64,163,2015,Census Region 4: West,55-64 years
CENS-R4,2015/02,M,55-64,132,2015,Census Region 4: West,55-64 years
CENS-R4,2015/03,M,55-64,145,2015,Census Region 4: West,55-64 years
CENS-R4,2015/04,M,55-64,133,2015,Census Region 4: West,55-64 years
CENS-R4,2015/05,M,55-64,145,2015,Census Region 4: West,55-64 years
CENS-R4,2015/06,M,55-64,116,2015,Census Region 4: West,55-64 years
CENS-R4,2015/07,M,55-64,140,2015,Census Region 4: West,55-64 years
CENS-R4,2015/08,M,55-64,139,2015,Census Region 4: West,55-64 years
CENS-R4,2015/09,M,55-64,141,2015,Census Region 4: West,55-64 years
CENS-R4,2015/10,M,55-64,129,2015,Census Region 4: West,55-64 years
CENS-R4,2015/11,M,55-64,121,2015,Census Region 4: West,55-64 years
CENS-R4,2015/12,M,55-64,124,2015,Census Region 4: West,55-64 years
CENS-R4,2016/01,M,55-64,152,2016,Census Region 4: West,55-64 years
CENS-R4,2016/02,M,55-64,145,2016,Census Region 4: West,55-64 years
CENS-R4,2016/03,M,55-64,126,2016,Census Region 4: West,55-64 years
CENS-R4,2016/04,M,55-64,161,2016,Census Region 4: West,55-64 years
CENS-R4,2016/05,M,55-64,145,2016,Census Region 4: West,55-64 years
CENS-R4,2016/06,M,55-64,154,2016,Census Region 4: West,55-64 years
CENS-R4,2016/07,M,55-64,181,2016,Census Region 4: West,55-64 years
CENS-R4,2016/08,M,55-64,143,2016,Census Region 4: West,55-64 years
CENS-R4,2016/09,M,55-64,110,2016,Census Region 4: West,55-64 years
CENS-R4,2016/10,M,55-64,115,2016,Census Region 4: West,55-64 years
CENS-R4,2016/11,M,55-64,138,2016,Census Region 4: West,55-64 years
CENS-R4,2016/12,M,55-64,137,2016,Census Region 4: West,55-64 years
CENS-R4,2017/01,M,55-64,155,2017,Census Region 4: West,55-64 years
CENS-R4,2017/02,M,55-64,128,2017,Census Region 4: West,55-64 years
CENS-R4,2017/03,M,55-64,120,2017,Census Region 4: West,55-64 years
CENS-R4,2017/04,M,55-64,162,2017,Census Region 4: West,55-64 years
CENS-R4,2017/05,M,55-64,152,2017,Census Region 4: West,55-64 years
CENS-R4,2017/06,M,55-64,176,2017,Census Region 4: West,55-64 years
CENS-R4,2017/07,M,55-64,173,2017,Census Region 4: West,55-64 years
CENS-R4,2017/08,M,55-64,164,2017,Census Region 4: West,55-64 years
CENS-R4,2017/09,M,55-64,158,2017,Census Region 4: West,55-64 years
CENS-R4,2017/10,M,55-64,152,2017,Census Region 4: West,55-64 years
CENS-R4,2017/11,M,55-64,141,2017,Census Region 4: West,55-64 years
CENS-R4,2017/12,M,55-64,133,2017,Census Region 4: West,55-64 years
CENS-R4,2018/01,M,55-64,196,2018,Census Region 4: West,55-64 years
CENS-R4,2018/02,M,55-64,155,2018,Census Region 4: West,55-64 years
CENS-R4,2018/03,M,55-64,165,2018,Census Region 4: West,55-64 years
CENS-R4,2018/04,M,55-64,147,2018,Census Region 4: West,55-64 years
CENS-R4,2018/05,M,55-64,167,2018,Census Region 4: West,55-64 years
CENS-R4,2018/06,M,55-64,177,2018,Census Region 4: West,55-64 years
CENS-R4,2018/07,M,55-64,208,2018,Census Region 4: West,55-64 years
CENS-R4,2018/08,M,55-64,170,2018,Census Region 4: West,55-64 years
CENS-R4,2018/09,M,55-64,181,2018,Census Region 4: West,55-64 years
CENS-R4,2018/10,M,55-64,155,2018,Census Region 4: West,55-64 years
CENS-R4,2018/11,M,55-64,160,2018,Census Region 4: West,55-64 years
CENS-R4,2018/12,M,55-64,177,2018,Census Region 4: West,55-64 years
CENS-R4,2019/01,M,55-64,192,2019,Census Region 4: West,55-64 years
CENS-R4,2019/02,M,55-64,179,2019,Census Region 4: West,55-64 years
CENS-R4,2019/03,M,55-64,182,2019,Census Region 4: West,55-64 years
CENS-R4,2019/04,M,55-64,168,2019,Census Region 4: West,55-64 years
CENS-R4,2019/05,M,55-64,166,2019,Census Region 4: West,55-64 years
CENS-R4,2019/06,M,55-64,198,2019,Census Region 4: West,55-64 years
CENS-R4,2019/07,M,55-64,223,2019,Census Region 4: West,55-64 years
CENS-R4,2019/08,M,55-64,181,2019,Census Region 4: West,55-64 years
CENS-R4,2019/09,M,55-64,181,2019,Census Region 4: West,55-64 years
CENS-R4,2019/10,M,55-64,191,2019,Census Region 4: West,55-64 years
CENS-R4,2019/11,M,55-64,213,2019,Census Region 4: West,55-64 years
CENS-R4,2019/12,M,55-64,211,2019,Census Region 4: West,55-64 years
CENS-R4,2020/01,M,55-64,201,2020,Census Region 4: West,55-64 years
CENS-R4,2020/02,M,55-64,186,2020,Census Region 4: West,55-64 years
CENS-R4,2020/03,M,55-64,201,2020,Census Region 4: West,55-64 years
CENS-R4,2020/04,M,55-64,225,2020,Census Region 4: West,55-64 years
CENS-R4,2020/05,M,55-64,258,2020,Census Region 4: West,55-64 years
CENS-R4,2020/06,M,55-64,231,2020,Census Region 4: West,55-64 years
CENS-R4,2020/07,M,55-64,265,2020,Census Region 4: West,55-64 years
CENS-R4,2020/08,M,55-64,281,2020,Census Region 4: West,55-64 years
CENS-R4,2020/09,M,55-64,237,2020,Census Region 4: West,55-64 years
CENS-R4,2020/10,M,55-64,199,2020,Census Region 4: West,55-64 years
CENS-R4,2020/11,M,55-64,241,2020,Census Region 4: West,55-64 years
CENS-R4,2020/12,M,55-64,238,2020,Census Region 4: West,55-64 years
CENS-R4,2011/01,M,65-74,11,2011,Census Region 4: West,65-74 years
CENS-R4,2011/02,M,65-74,18,2011,Census Region 4: West,65-74 years
CENS-R4,2011/03,M,65-74,20,2011,Census Region 4: West,65-74 years
CENS-R4,2011/04,M,65-74,21,2011,Census Region 4: West,65-74 years
CENS-R4,2011/05,M,65-74,19,2011,Census Region 4: West,65-74 years
CENS-R4,2011/06,M,65-74,21,2011,Census Region 4: West,65-74 years
CENS-R4,2011/07,M,65-74,23,2011,Census Region 4: West,65-74 years
CENS-R4,2011/08,M,65-74,25,2011,Census Region 4: West,65-74 years
CENS-R4,2011/09,M,65-74,18,2011,Census Region 4: West,65-74 years
CENS-R4,2011/10,M,65-74,15,2011,Census Region 4: West,65-74 years
CENS-R4,2011/11,M,65-74,13,2011,Census Region 4: West,65-74 years
CENS-R4,2011/12,M,65-74,16,2011,Census Region 4: West,65-74 years
CENS-R4,2012/01,M,65-74,15,2012,Census Region 4: West,65-74 years
CENS-R4,2012/02,M,65-74,19,2012,Census Region 4: West,65-74 years
CENS-R4,2012/03,M,65-74,25,2012,Census Region 4: West,65-74 years
CENS-R4,2012/04,M,65-74,25,2012,Census Region 4: West,65-74 years
CENS-R4,2012/05,M,65-74,26,2012,Census Region 4: West,65-74 years
CENS-R4,2012/06,M,65-74,27,2012,Census Region 4: West,65-74 years
CENS-R4,2012/07,M,65-74,16,2012,Census Region 4: West,65-74 years
CENS-R4,2012/08,M,65-74,35,2012,Census Region 4: West,65-74 years
CENS-R4,2012/09,M,65-74,25,2012,Census Region 4: West,65-74 years
CENS-R4,2012/10,M,65-74,22,2012,Census Region 4: West,65-74 years
CENS-R4,2012/11,M,65-74,24,2012,Census Region 4: West,65-74 years
CENS-R4,2012/12,M,65-74,25,2012,Census Region 4: West,65-74 years
CENS-R4,2013/01,M,65-74,35,2013,Census Region 4: West,65-74 years
CENS-R4,2013/02,M,65-74,23,2013,Census Region 4: West,65-74 years
CENS-R4,2013/03,M,65-74,28,2013,Census Region 4: West,65-74 years
CENS-R4,2013/04,M,65-74,32,2013,Census Region 4: West,65-74 years
CENS-R4,2013/05,M,65-74,34,2013,Census Region 4: West,65-74 years
CENS-R4,2013/06,M,65-74,22,2013,Census Region 4: West,65-74 years
CENS-R4,2013/07,M,65-74,25,2013,Census Region 4: West,65-74 years
CENS-R4,2013/08,M,65-74,27,2013,Census Region 4: West,65-74 years
CENS-R4,2013/09,M,65-74,12,2013,Census Region 4: West,65-74 years
CENS-R4,2013/10,M,65-74,29,2013,Census Region 4: West,65-74 years
CENS-R4,2013/11,M,65-74,25,2013,Census Region 4: West,65-74 years
CENS-R4,2013/12,M,65-74,30,2013,Census Region 4: West,65-74 years
CENS-R4,2014/01,M,65-74,31,2014,Census Region 4: West,65-74 years
CENS-R4,2014/02,M,65-74,27,2014,Census Region 4: West,65-74 years
CENS-R4,2014/03,M,65-74,31,2014,Census Region 4: West,65-74 years
CENS-R4,2014/04,M,65-74,39,2014,Census Region 4: West,65-74 years
CENS-R4,2014/05,M,65-74,29,2014,Census Region 4: West,65-74 years
CENS-R4,2014/06,M,65-74,35,2014,Census Region 4: West,65-74 years
CENS-R4,2014/07,M,65-74,35,2014,Census Region 4: West,65-74 years
CENS-R4,2014/08,M,65-74,33,2014,Census Region 4: West,65-74 years
CENS-R4,2014/09,M,65-74,30,2014,Census Region 4: West,65-74 years
CENS-R4,2014/10,M,65-74,33,2014,Census Region 4: West,65-74 years
CENS-R4,2014/11,M,65-74,32,2014,Census Region 4: West,65-74 years
CENS-R4,2014/12,M,65-74,34,2014,Census Region 4: West,65-74 years
CENS-R4,2015/01,M,65-74,40,2015,Census Region 4: West,65-74 years
CENS-R4,2015/02,M,65-74,33,2015,Census Region 4: West,65-74 years
CENS-R4,2015/03,M,65-74,37,2015,Census Region 4: West,65-74 years
CENS-R4,2015/04,M,65-74,33,2015,Census Region 4: West,65-74 years
CENS-R4,2015/05,M,65-74,28,2015,Census Region 4: West,65-74 years
CENS-R4,2015/06,M,65-74,29,2015,Census Region 4: West,65-74 years
CENS-R4,2015/07,M,65-74,39,2015,Census Region 4: West,65-74 years
CENS-R4,2015/08,M,65-74,52,2015,Census Region 4: West,65-74 years
CENS-R4,2015/09,M,65-74,43,2015,Census Region 4: West,65-74 years
CENS-R4,2015/10,M,65-74,36,2015,Census Region 4: West,65-74 years
CENS-R4,2015/11,M,65-74,44,2015,Census Region 4: West,65-74 years
CENS-R4,2015/12,M,65-74,45,2015,Census Region 4: West,65-74 years
CENS-R4,2016/01,M,65-74,35,2016,Census Region 4: West,65-74 years
CENS-R4,2016/02,M,65-74,30,2016,Census Region 4: West,65-74 years
CENS-R4,2016/03,M,65-74,34,2016,Census Region 4: West,65-74 years
CENS-R4,2016/04,M,65-74,45,2016,Census Region 4: West,65-74 years
CENS-R4,2016/05,M,65-74,36,2016,Census Region 4: West,65-74 years
CENS-R4,2016/06,M,65-74,42,2016,Census Region 4: West,65-74 years
CENS-R4,2016/07,M,65-74,47,2016,Census Region 4: West,65-74 years
CENS-R4,2016/08,M,65-74,35,2016,Census Region 4: West,65-74 years
CENS-R4,2016/09,M,65-74,27,2016,Census Region 4: West,65-74 years
CENS-R4,2016/10,M,65-74,52,2016,Census Region 4: West,65-74 years
CENS-R4,2016/11,M,65-74,44,2016,Census Region 4: West,65-74 years
CENS-R4,2016/12,M,65-74,35,2016,Census Region 4: West,65-74 years
CENS-R4,2017/01,M,65-74,47,2017,Census Region 4: West,65-74 years
CENS-R4,2017/02,M,65-74,46,2017,Census Region 4: West,65-74 years
CENS-R4,2017/03,M,65-74,42,2017,Census Region 4: West,65-74 years
CENS-R4,2017/04,M,65-74,35,2017,Census Region 4: West,65-74 years
CENS-R4,2017/05,M,65-74,46,2017,Census Region 4: West,65-74 years
CENS-R4,2017/06,M,65-74,48,2017,Census Region 4: West,65-74 years
CENS-R4,2017/07,M,65-74,41,2017,Census Region 4: West,65-74 years
CENS-R4,2017/08,M,65-74,46,2017,Census Region 4: West,65-74 years
CENS-R4,2017/09,M,65-74,50,2017,Census Region 4: West,65-74 years
CENS-R4,2017/10,M,65-74,56,2017,Census Region 4: West,65-74 years
CENS-R4,2017/11,M,65-74,43,2017,Census Region 4: West,65-74 years
CENS-R4,2017/12,M,65-74,50,2017,Census Region 4: West,65-74 years
CENS-R4,2018/01,M,65-74,68,2018,Census Region 4: West,65-74 years
CENS-R4,2018/02,M,65-74,57,2018,Census Region 4: West,65-74 years
CENS-R4,2018/03,M,65-74,53,2018,Census Region 4: West,65-74 years
CENS-R4,2018/04,M,65-74,59,2018,Census Region 4: West,65-74 years
CENS-R4,2018/05,M,65-74,58,2018,Census Region 4: West,65-74 years
CENS-R4,2018/06,M,65-74,61,2018,Census Region 4: West,65-74 years
CENS-R4,2018/07,M,65-74,57,2018,Census Region 4: West,65-74 years
CENS-R4,2018/08,M,65-74,53,2018,Census Region 4: West,65-74 years
CENS-R4,2018/09,M,65-74,55,2018,Census Region 4: West,65-74 years
CENS-R4,2018/10,M,65-74,48,2018,Census Region 4: West,65-74 years
CENS-R4,2018/11,M,65-74,32,2018,Census Region 4: West,65-74 years
CENS-R4,2018/12,M,65-74,65,2018,Census Region 4: West,65-74 years
CENS-R4,2019/01,M,65-74,66,2019,Census Region 4: West,65-74 years
CENS-R4,2019/02,M,65-74,64,2019,Census Region 4: West,65-74 years
CENS-R4,2019/03,M,65-74,65,2019,Census Region 4: West,65-74 years
CENS-R4,2019/04,M,65-74,68,2019,Census Region 4: West,65-74 years
CENS-R4,2019/05,M,65-74,69,2019,Census Region 4: West,65-74 years
CENS-R4,2019/06,M,65-74,62,2019,Census Region 4: West,65-74 years
CENS-R4,2019/07,M,65-74,62,2019,Census Region 4: West,65-74 years
CENS-R4,2019/08,M,65-74,78,2019,Census Region 4: West,65-74 years
CENS-R4,2019/09,M,65-74,46,2019,Census Region 4: West,65-74 years
CENS-R4,2019/10,M,65-74,67,2019,Census Region 4: West,65-74 years
CENS-R4,2019/11,M,65-74,70,2019,Census Region 4: West,65-74 years
CENS-R4,2019/12,M,65-74,73,2019,Census Region 4: West,65-74 years
CENS-R4,2020/01,M,65-74,70,2020,Census Region 4: West,65-74 years
CENS-R4,2020/02,M,65-74,78,2020,Census Region 4: West,65-74 years
CENS-R4,2020/03,M,65-74,87,2020,Census Region 4: West,65-74 years
CENS-R4,2020/04,M,65-74,70,2020,Census Region 4: West,65-74 years
CENS-R4,2020/05,M,65-74,87,2020,Census Region 4: West,65-74 years
CENS-R4,2020/06,M,65-74,75,2020,Census Region 4: West,65-74 years
CENS-R4,2020/07,M,65-74,97,2020,Census Region 4: West,65-74 years
CENS-R4,2020/08,M,65-74,105,2020,Census Region 4: West,65-74 years
CENS-R4,2020/09,M,65-74,76,2020,Census Region 4: West,65-74 years
CENS-R4,2020/10,M,65-74,77,2020,Census Region 4: West,65-74 years
CENS-R4,2020/11,M,65-74,82,2020,Census Region 4: West,65-74 years
CENS-R4,2020/12,M,65-74,69,2020,Census Region 4: West,65-74 years
CENS-R4,2011/01,M,75-84,Suppressed,2011,Census Region 4: West,75-84 years
CENS-R4,2011/02,M,75-84,Suppressed,2011,Census Region 4: West,75-84 years
CENS-R4,2011/03,M,75-84,Suppressed,2011,Census Region 4: West,75-84 years
CENS-R4,2011/04,M,75-84,5,2011,Census Region 4: West,75-84 years
CENS-R4,2011/05,M,75-84,4,2011,Census Region 4: West,75-84 years
CENS-R4,2011/06,M,75-84,Suppressed,2011,Census Region 4: West,75-84 years
CENS-R4,2011/07,M,75-84,Suppressed,2011,Census Region 4: West,75-84 years
CENS-R4,2011/08,M,75-84,5,2011,Census Region 4: West,75-84 years
CENS-R4,2011/09,M,75-84,Suppressed,2011,Census Region 4: West,75-84 years
CENS-R4,2011/10,M,75-84,Suppressed,2011,Census Region 4: West,75-84 years
CENS-R4,2011/11,M,75-84,4,2011,Census Region 4: West,75-84 years
CENS-R4,2011/12,M,75-84,Suppressed,2011,Census Region 4: West,75-84 years
CENS-R4,2012/01,M,75-84,11,2012,Census Region 4: West,75-84 years
CENS-R4,2012/02,M,75-84,10,2012,Census Region 4: West,75-84 years
CENS-R4,2012/03,M,75-84,Suppressed,2012,Census Region 4: West,75-84 years
CENS-R4,2012/04,M,75-84,Suppressed,2012,Census Region 4: West,75-84 years
CENS-R4,2012/05,M,75-84,Suppressed,2012,Census Region 4: West,75-84 years
CENS-R4,2012/06,M,75-84,7,2012,Census Region 4: West,75-84 years
CENS-R4,2012/07,M,75-84,Suppressed,2012,Census Region 4: West,75-84 years
CENS-R4,2012/08,M,75-84,Suppressed,2012,Census Region 4: West,75-84 years
CENS-R4,2012/09,M,75-84,Suppressed,2012,Census Region 4: West,75-84 years
CENS-R4,2012/10,M,75-84,Suppressed,2012,Census Region 4: West,75-84 years
CENS-R4,2012/11,M,75-84,Suppressed,2012,Census Region 4: West,75-84 years
CENS-R4,2012/12,M,75-84,Suppressed,2012,Census Region 4: West,75-84 years
CENS-R4,2013/01,M,75-84,10,2013,Census Region 4: West,75-84 years
CENS-R4,2013/02,M,75-84,Suppressed,2013,Census Region 4: West,75-84 years
CENS-R4,2013/03,M,75-84,Suppressed,2013,Census Region 4: West,75-84 years
CENS-R4,2013/04,M,75-84,1,2013,Census Region 4: West,75-84 years
CENS-R4,2013/05,M,75-84,Suppressed,2013,Census Region 4: West,75-84 years
CENS-R4,2013/06,M,75-84,Suppressed,2013,Census Region 4: West,75-84 years
CENS-R4,2013/07,M,75-84,5,2013,Census Region 4: West,75-84 years
CENS-R4,2013/08,M,75-84,6,2013,Census Region 4: West,75-84 years
CENS-R4,2013/09,M,75-84,Suppressed,2013,Census Region 4: West,75-84 years
CENS-R4,2013/10,M,75-84,Suppressed,2013,Census Region 4: West,75-84 years
CENS-R4,2013/11,M,75-84,10,2013,Census Region 4: West,75-84 years
CENS-R4,2013/12,M,75-84,Suppressed,2013,Census Region 4: West,75-84 years
CENS-R4,2014/01,M,75-84,12,2014,Census Region 4: West,75-84 years
CENS-R4,2014/02,M,75-84,Suppressed,2014,Census Region 4: West,75-84 years
CENS-R4,2014/03,M,75-84,10,2014,Census Region 4: West,75-84 years
CENS-R4,2014/04,M,75-84,Suppressed,2014,Census Region 4: West,75-84 years
CENS-R4,2014/05,M,75-84,7,2014,Census Region 4: West,75-84 years
CENS-R4,2014/06,M,75-84,14,2014,Census Region 4: West,75-84 years
CENS-R4,2014/07,M,75-84,6,2014,Census Region 4: West,75-84 years
CENS-R4,2014/08,M,75-84,Suppressed,2014,Census Region 4: West,75-84 years
